AccSpeciesName,APG IV level 1,APG IV level 2,APG IV level 3,APG IV level 4,APG IV level 5,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods",Dataset (1),Dataset (2),Dichogamy,"Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Family,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flow,Flower pollen ovule ratio,Flowering periode: peak month,Fossil record: 1. earliest record,Fossil record: 2. earliest postglacial record,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
Scilla verna,nan,nan,nan,nan,nan,,nan,,417,0,,1103.0,regular,nan,,,,does not kill insects,0.12,,20,,nan,Detaching ramets at or below ground,,nan,nan,nan,nan,hermaphrodite,nan,nan,7.18,,8.0,,3.0,,,6.0,nan,exposed,nan,,nan,nan,1650.0,Dublin,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,4.59999990463257,13.8999996185303,,,,,,,1-10,,,,,,,,,,simple,,nan,nan,,nan,,nan,,nan,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,seed,No,nan,7.0,autotrophic,4,nan,,nan,,,nan,nan,glabrous,nan,nan,nan,5,Bulbous geophyte,C3,nan,nan,nan,,insect,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,4.78,nan,nan,1.56,nan,10-100,summer,nan,nan,1-5 yrs,nan,12,,,,,,,,,,,,,nan,nan,Not continental,Oceanic,infertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Present,free-draining,nan,permanently low,native,nan,height = width,<1,self-supporting,,nan,nan,nan,nan,,,,,,,,,,,,,spring,nan,nan,nan,nan,nan,none,frequent,Temperate,bulbs,nan,,,,non-woody
Scirpoides holoschoenus,nan,nan,nan,nan,nan,,nan,,nan,0,,909.0,nan,nan,,,,does not kill insects,0.21,,nan,,nan,Tussock forming graminoid,,nan,nan,nan,nan,hermaphrodite,nan,1.0,7.21,,,,,6.0,7.0,9.0,nan,nan,nan,,nan,nan,1688.0,Somerset,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,not applicable,,nan,nan,rarely mycorrhizal,5.19999980926514,16.2999992370605,,,,,,,nan,,,,,,,,,,absent,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,arbuscular,,,,nan,nan,>65,23.0,autotrophic,8,nan,,nan,,,nan,nan,nan,nan,nan,nan,50,hemicryptophyte,C3,nan,nan,nan,,wind,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,1.1,brackish,nan,nan,nan,nan,nan,nan,7521,nan,short-term persistent,nan,,,,,,,,,,,,,No,Vulnerable,Not continental,Euro-Siberian,very infertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Rare,nan,nan,nan,native,nan,height > width,<1,self-supporting,,nan,nan,both,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,none,scattered,Southern Temperate,nan,patch-forming,,,,non-woody
Scirpus sylvaticus,Monocots,nan,nan,nan,Commelinids,626.0,nan,512.0,nan,nan,,921.0,nan,nan,77.0,202.3,,does not kill insects,0.02,0.9,47.333333333,,nan,Rhizome shortly creeping,74.6,nan,TRY db 045,Garnier E. The VISTA Plant Trait Database,markedly protogynous,hermaphrodite,nan,1.0,3.92,0.80000001192,,8.0,,,,7.0,Eocene,nan,Cyperaceae,,nan,nan,1632.0,"Hampstead, London",nan,,,nan,nan,0.48730555177,1018.9,H,nan,nan,nan,nan,nan,nan,nan,20760.0,nan,nan,rarely mycorrhizal,3.40000009536743,15.1999998092651,48.95,,,,,1.5333333015,nan,,44.525,,,,,,,,simple,,nan,nan,,nan,0.0,nan,,0.175,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,,,,,,9.0,Ohrazeni,Czech Republic,14.6,Angiosperms,90.0,nan,,,787.0,7.7000000104,156.16799927,-57.543083191,98.627830505,160.9,707.0,44.95,,,nan,arbuscular,0.5988137722,621.0,628.2,nan,Yes,50-55,24.0,autotrophic,6,Poales,,nan,,,nan,nan,glabrous,nan,nan,H,120,Hemicryptophyte,C3,nan,nan,nan,91.0,wind,31.429635869,133.0,39.0,129.0,260.0,95.0,260.0,79.0,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,188.0,2.66,nan,nan,nan,nan,nan,nan,nan,2102.4,nan,long-term persistent,nan,13.185700417,1373.9799805,1.5405000448,374.75799561,5.484000206,56.599998474,71.199996948,211.34700012,1.2259800434,84.0,163.41099548,10781.166667,No,nan,Not continental,Euro-Siberian,infertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Present,nan,nan,nan,native,nan,height > width,nan,self-supporting,,108,nan,lower,Magnoliidae,1648.0,28.800000191,30.613425485,21.100000381,8.8166665981,-1.2666666508,0.14999993642,16.650000254,16.650000254,-7.6999998093,727.82053916,1.9940032959,spring,nan,nan,nan,nan,nan,none,scattered,4,rhizomes,patch-forming,0.86583332966,0.9758,2.3666666547,non-woody
Scleranthus annuus,Eudicots,Core Eudicots,Superasterids,nan,nan,405.0,nan,877.0,365,0,,883.0,nan,nan,63.0,206.8,,does not kill insects,-2.68,,44,,pseudo-cleistogamous,Little or no vegetative spread,57.0,nan,TRY db 270,Peco B. Plant Traits of Acidic Grasslands in Central Spain,homogamous,gynomonoecious,unspecialised,nan,3.6,1.2000000477,7.0,,,4.0,,8.0,PPH,nan,Caryophyllaceae,,cross or automatic self,nan,1629.0,"Gravesend, Kent",nan,,,nan,nan,0.35294443369,991.6,H,nan,nan,nan,nan,nan,nan,nan,112516.0,nan,nan,rarely mycorrhizal,3.59999990463257,15.1999998092651,40.71,,,,,0.96416664124,<0.1,,,,,,,,,,simple,,nan,nan,,nan,,aestival,,nan,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,connate,,,,,,,,,,10.0,nan,Spain,-3.66,Angiosperms,83.0,nan,,,1030.0,12.679166707,192.97640991,-39.693832397,153.28408813,109.3,408.0,2.65,,,nan,absent,0.49087238312,495.5,629.1,seed,No,nan,30.0,autotrophic,6,Caryophyllales,,nan,,,nan,nan,soft hairs,glabrous,nan,H,2.5,therophyte,C3,nan,nan,nan,,insect,35.975666895,113.0,13.0,56.0,56.0,50.0,142.0,39.0,nan,nan,Europe,North America,"Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...",tap root,nan,nan,nan,shallow,131.3359,2.94,nan,nan,0.5,nan,nan,nan,nan,15333,nan,long-term persistent,1,15.775099754,2170.8999023,1.248939991,448.17199707,5.3520002365,200.19999695,206.6000061,269.0710144,1.0091600418,41.0,179.10099792,15699.083333,nan,nan,Not continental,European,infertile,nan,declining,Neophyt in British Islands,nan,,nan,,,,,,Present,nan,nan,nan,native,Scleranthus annuus,height = width,<1,self-supporting,,nan,nan,nan,Magnoliidae,2108.0,31.699999571,38.038906675,28.399999619,12.058333253,4.7833333015,22.0,22.0,8.4833334287,-3.2999999523,709.43786563,1.7490098476,spring,nan,nan,nan,nan,nan,none,scattered,Temperate,nan,no ramets,0.89916666845,0.4572,2.4583333731,non-woody
Scleranthus perennis,nan,nan,nan,nan,nan,,nan,,213,nan,,656.0,nan,nan,,,,does not kill insects,-0.11,,44,,nan,Little or no vegetative spread,,nan,nan,nan,homogamous,hermaphrodite,nan,nan,2.23,,,3.0,,2.0,4.0,8.0,nan,nan,nan,,cross or automatic self,nan,1677.0,"Eldon, Suffolk",nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,3.29999995231628,16.0,,,,,,,nan,,,,,,,,,,simple,,nan,nan,,nan,0.0,nan,,nan,nan,,,entire,pointed,>3 times as long as wide,parallel-sided,connate,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,No,nan,24.0,autotrophic,6,nan,,nan,,,nan,nan,soft hairs,nan,nan,nan,20,chamaephyte,C3,nan,nan,nan,37.0,insect,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,2.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,Endangered,Not continental,European,very infertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Rare,nan,nan,nan,native,nan,height = width,nan,self-supporting,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,none,scattered,Temperate,nan,nan,,,,woody at base
Scolymus hispanicus,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Scorpiurus muricatus,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Scorzonera humilis,Eudicots,Core Eudicots,Superasterids,Asterids,Campanulids,626.0,nan,512.0,nan,0,,1097.0,nan,pappus,77.0,203.60000000000002,,does not kill insects,,7.795,14,,nan,Little or no vegetative spread,74.6,nan,TRY db 045,Garnier E. The VISTA Plant Trait Database,nan,hermaphrodite,nan,18.0,6.89,0.80000001192,8.0,,,2.0,,,nan,nan,Asteraceae,,cross or automatic self,nan,,nan,nan,,,nan,nan,0.48730555177,1116.9,HS,nan,nan,nan,nan,nan,nan,nan,20761.0,nan,nan,nan,4.80000019073486,16.1000003814697,48.95,,640.59038791,,,1.5333333015,10-100,,,,,,,,,,simple,189.14999999999998,nan,nan,,nan,,nan,,nan,nan,,,entire,pointed,>3 times as long as wide,cuneate,petiolate,,,,,4.29926434835,81.08500000000001,,,,9.0,Ohrazeni,Czech Republic,14.6,Angiosperms,91.0,nan,,,771.5,7.07291663435,156.16799927,-57.543083191,98.627830505,160.9,707.0,,,,nan,nan,0.5988137722,621.0,648.25,nan,No,>65,19.0,autotrophic,5,Asterales,,nan,,,nan,nan,soft hairs,nan,nan,H,7,hemicryptophyte,C3,nan,nan,nan,,insect,29.540015705000002,133.0,39.0,129.0,260.0,95.0,260.0,79.0,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,181.0,0.88,nan,nan,nan,8.0,nan,nan,nan,nan,nan,transient,nan,13.185700417,1373.9799805,1.5405000448,374.75799561,5.6385002136499995,56.599998474,71.199996948,211.34700012,1.2259800434,84.0,163.41099548,10781.166667,Yes,Vulnerable,Not continental,European,infertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,Rare,nan,nan,nan,native,Scorzonera humilis,height > width,<1,self-supporting,,nan,nan,nan,Magnoliidae,1585.5,27.550000191,30.613425485,20.0500001905,8.4958333224,-1.2916666468,0.14999993642,16.083333333,15.649999936499999,-7.5,714.14956202,1.9940032959,summer,nan,nan,nan,nan,nan,none,nan,4,nan,nan,0.8537499929500001,0.9758,2.76249998805,non-woody
Scorzoneroides autumnalis,Eudicots,Core Eudicots,Superasterids,Asterids,Campanulids,417.0,nan,60.0,975,0,,1103.0,nan,pappus,80.0,222.1,,does not kill insects,1.33,2.9741176471,11.571428571,2.0,nan,Little or no vegetative spread,79.9,nan,TRY db 045,Garnier E. The VISTA Plant Trait Database,nan,hermaphrodite,wind,10.5,4.44,0.40000000596,8.0,,1.0,4.0,,10.0,PPH,nan,Asteraceae,,cross and self,nan,1570.0,Rochester,nan,,,nan,nan,0.52375000715,1016.8,H,nan,nan,nan,epigeal,nan,nan,nan,21512.0,nan,nan,normally mycorrhizal,3.5,14.3999996185303,57.266666667,,717.76567048,,,1.6325000525,10-100,,44.01,19.604428967,1.57,,,,,4.75,simple,172.99,nan,18,,2.155,,evergreen,,0.6801,nan,,,lobed,rounded,>3 times as long as wide,cuneate,petiolate,,,,,4.817219264949999,82.701,,,,7.5,Båttjønndalen/Berghøgda,Norway,11.033333333,Angiosperms,96.0,nan,32.0,,461.0,7.4458334073,147.09382629,-50.917415619,84.715164185,234.4,758.0,2.65,18.0,,polycarpic,arbuscular,0.54946094751,393.70001221,585.5,seed,nan,>65,27.0,autotrophic,6,Asterales,,nan,,,nan,soft hairs,hairy,nan,nan,H,60,hemicryptophyte,C3,nan,nan,nan,,insect,28.293593863,161.0,35.0,130.0,244.0,92.0,247.0,87.0,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,267.3,3.94,salt-affected,nan,0.70,4.5,nan,autumn,nan,300.0833333333333333333333333333333,1-5 yrs,long-term persistent,nan,20.61289978,1577.1799927000002,1.1853400469,407.46951293999996,5.3280000687,11.0,113.0,251.05349731500002,0.96038001776,93.0,149.96400452,8592.4166667,No,nan,Not continental,European,fertile,nan,increasing,Neophyt in British Islands,nan,,nan,,,,,,Present,nan,nan,nan,native,Scorzoneroides autumlis,height = width,<1,self-supporting,,nan,nan,nan,Magnoliidae,1111.0,26.300000191,28.07017524,15.800000191,7.3666666821,-0.26666661104,1.8499999518,13.016666571,8.7499998411,-6.0999999046,680.68815484,1.4728169441,spring,nan,nan,nan,nan,nan,none,nan,4,branching root stock,patch-forming,0.84166665624,1.5,3.6749999523,non-woody
Scrophularia auriculata,nan,nan,nan,nan,nan,,nan,,228,0,,918.0,nan,nan,,,,does not kill insects,-0.21,,84,,nan,Little or no vegetative spread,,nan,nan,nan,protogynous,hermaphrodite,wind,nan,4.27,,,,,7.0,,9.0,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,normally mycorrhizal,3.90000009536743,15.3999996185303,,,,,,,10-100,,,,,,,,,,simple,,nan,nan,,nan,,aestival,,nan,nan,,,crenate,rounded,1-3 times as long as wide,cordate,petiolate,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,arbuscular,,,,seed,nan,>65,16.0,autotrophic,6,nan,,nan,,,nan,glandular,glabrous,nan,nan,nan,100,hemicryptophyte,C3,nan,nan,nan,,insect,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,2.05,nan,nan,0.11,nan,nan,nan,nan,160,3-12 months,long-term persistent,nan,,,,,,,,,,,,,No,nan,Not continental,Suboceanic,fertile,nan,nan,Neophyt in British Islands,6.14,6.76,7.58,7.5,7.32,5.41,7.17,6.33,Present,nan,nan,nan,native,nan,height > width,<1,self-supporting,,95,8,both,nan,,,,,,,,,,,,,spring,nan,nan,nan,nan,nan,none,scattered,Southern Temperate,rhizomes,patch-forming,,,,non-woody
Scrophularia nodosa,nan,nan,nan,nan,nan,,nan,,457,0,,1069.0,nan,nan,,,,does not kill insects,-0.37,,36,,nan,Little or no vegetative spread,,nan,nan,nan,protogynous,hermaphrodite,wind,nan,4.71,,5.0,,,,7.0,9.0,nan,nan,nan,,cross or automatic self,nan,1597.0,London,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,normally mycorrhizal,3.59999990463257,14.6999998092651,,,,,,,10-100,,,,,,,,,,simple,,nan,nan,,nan,,aestival,,nan,nan,,,toothed,pointed,1-3 times as long as wide,truncate,petiolate,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,arbuscular,,,,seed,nan,>65,23.0,autotrophic,6,nan,,nan,,,nan,glandular,glabrous,nan,nan,nan,80,hemicryptophyte,C3,nan,nan,nan,37.0,insect,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,3.41,nan,nan,nan,nan,>10000,nan,nan,71.15384615384615384615384615384615,nan,long-term persistent,272,,,,,,,,,,,,,No,nan,Not continental,Euro-Siberian,fertile,nan,nan,Neophyt in British Islands,4.6,,8.0,6.4,,,,,Present,nan,nan,nan,native,nan,height > width,<1,self-supporting,,181,2,both,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,none,scattered,Temperate,rhizomes,patch-forming,,,,non-woody
Scrophularia scorodonia,nan,nan,nan,nan,nan,,nan,,nan,0,,1033.0,nan,nan,,,,does not kill insects,0.75,,58,,nan,Little or no vegetative spread,,nan,nan,nan,protogynous,hermaphrodite,nan,nan,9.28,,7.0,4.0,,,,8.0,nan,nan,nan,,nan,nan,1724.0,"St.Ives, Cornwall",nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,5.80000019073486,16.0,,,,,,,10-100,,,,,,,,,,simple,,nan,nan,,nan,,nan,,nan,nan,,,toothed,pointed,1-3 times as long as wide,cordate,petiolate,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,>65,5.0,autotrophic,6,nan,,nan,,,nan,nan,soft hairs,nan,nan,nan,60,hemicryptophyte,C3,nan,nan,nan,,insect,,,,,,,,,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",nan,nan,nan,nan,nan,,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,No,nan,Not continental,Oceanic,infertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,native,nan,height > width,<1,self-supporting,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,none,scattered,Southern Temperate,nan,nan,,,,non-woody
